word,count,GPE,date,article_index
Bikini_2002-06-19_1966,1,Bikini,2002-06-19,1966
France_2002-06-19_1966,1,France,2002-06-19,1966
Kabul_2002-06-19_1967,1,Kabul,2002-06-19,1967
Bagram_2002-06-19_1967,1,Bagram,2002-06-19,1967
Propaganda_2001-12-27_1620,1,Propaganda,2001-12-27,1620
Pakistan_2001-12-27_1620,1,Pakistan,2001-12-27,1620
Bonn_2002-06-19_1968,1,Bonn,2002-06-19,1968
Kandahar_2002-06-21_1969,1,Kandahar,2002-06-21,1969
Manhattan_2002-06-22_1970,1,Manhattan,2002-06-22,1970
Khost_2001-12-24_1618,1,Khost,2001-12-24,1618
Iran_2002-06-23_1972,1,Iran,2002-06-23,1972
Kabul_2002-06-29_1977,1,Kabul,2002-06-29,1977
Lockerbie_2001-12-24_1617,1,Lockerbie,2001-12-24,1617
Bulgari_2001-12-24_1617,1,Bulgari,2001-12-24,1617
Islamabad_2002-06-27_1974,1,Islamabad,2002-06-27,1974
Bagram_2002-06-27_1974,1,Bagram,2002-06-27,1974
Kabul_2002-06-27_1974,1,Kabul,2002-06-27,1974
Karachi_2002-06-27_1974,1,Karachi,2002-06-27,1974
Canada_2002-06-27_1974,1,Canada,2002-06-27,1974
Engima_2001-12-24_1617,1,Engima,2001-12-24,1617
Isas_2002-06-28_1975,1,Isas,2002-06-28,1975
Contrary_2002-06-28_1975,1,Contrary,2002-06-28,1975
City_2002-06-28_1975,1,City,2002-06-28,1975
France_2002-06-28_1975,1,France,2002-06-28,1975
Russia_2002-06-28_1975,1,Russia,2002-06-28,1975
Kyoto_2002-06-28_1975,1,Kyoto,2002-06-28,1975
Hutton_2002-06-28_1975,1,Hutton,2002-06-28,1975
Qatar_2001-12-24_1617,1,Qatar,2001-12-24,1617
Kabul_2001-12-24_1617,1,Kabul,2001-12-24,1617
Bethlehem_2002-06-28_1976,1,Bethlehem,2002-06-28,1976
Gaza_2002-06-28_1976,1,Gaza,2002-06-28,1976
Jordan_2002-06-28_1976,1,Jordan,2002-06-28,1976
Washington_2002-06-28_1976,1,Washington,2002-06-28,1976
America_2001-12-23_1616,1,America,2001-12-23,1616
UK_2002-06-27_1974,1,UK,2002-06-27,1974
Germany_2002-06-27_1974,1,Germany,2002-06-27,1974
France_2002-06-23_1972,1,France,2002-06-23,1972
France_2002-06-27_1974,1,France,2002-06-27,1974
Bangkok_2002-06-23_1972,1,Bangkok,2002-06-23,1972
Italy_2002-06-23_1972,1,Italy,2002-06-23,1972
USA_2002-06-23_1972,1,USA,2002-06-23,1972
Germany_2002-06-23_1972,1,Germany,2002-06-23,1972
England_2002-06-23_1972,1,England,2002-06-23,1972
Korea_2002-06-23_1972,1,Korea,2002-06-23,1972
Afghanistan_2001-12-24_1618,1,Afghanistan,2001-12-24,1618
Wana_2002-06-27_1973,1,Wana,2002-06-27,1973
Ireland_2001-12-24_1617,1,Ireland,2001-12-24,1617
Anaconda_2002-06-27_1973,1,Anaconda,2002-06-27,1973
Waziristan_2002-06-27_1973,1,Waziristan,2002-06-27,1973
India_2002-06-27_1973,1,India,2002-06-27,1973
Washington_2002-06-27_1973,1,Washington,2002-06-27,1973
Northern_2001-12-24_1617,1,Northern,2001-12-24,1617
Washington_2002-06-27_1974,1,Washington,2002-06-27,1974
DC_2002-06-27_1974,1,DC,2002-06-27,1974
Morocco_2002-06-27_1974,1,Morocco,2002-06-27,1974
Tunisia_2002-06-27_1974,1,Tunisia,2002-06-27,1974
Saudi_2002-06-27_1974,1,Saudi,2002-06-27,1974
Arabia_2002-06-27_1974,1,Arabia,2002-06-27,1974
Riyadh_2002-06-27_1974,1,Riyadh,2002-06-27,1974
York_2002-07-08_1990,1,York,2002-07-08,1990
China_2002-07-08_1990,1,China,2002-07-08,1990
Iran_2002-08-08_2018,1,Iran,2002-08-08,2018
Iran_2002-07-29_2008,1,Iran,2002-07-29,2008
Boston_2002-07-29_2008,1,Boston,2002-07-29,2008
Kunduz_2002-07-29_2008,1,Kunduz,2002-07-29,2008
Tokyo_2002-07-29_2008,1,Tokyo,2002-07-29,2008
Israel_2001-12-23_1614,1,Israel,2001-12-23,1614
Strip_2001-12-23_1614,1,Strip,2001-12-23,1614
Gaza_2001-12-23_1614,1,Gaza,2001-12-23,1614
Britain_2002-07-29_2008,1,Britain,2002-07-29,2008
West_2002-07-29_2008,1,West,2002-07-29,2008
Midlands_2002-07-29_2008,1,Midlands,2002-07-29,2008
Cuba_2002-07-29_2008,1,Cuba,2002-07-29,2008
Iraq_2002-07-29_2008,1,Iraq,2002-07-29,2008
Japan_2002-07-08_1990,1,Japan,2002-07-08,1990
North_2002-07-29_2008,1,North,2002-07-29,2008
Korea_2002-07-29_2008,1,Korea,2002-07-29,2008
Geneva_2002-07-29_2008,1,Geneva,2002-07-29,2008
Tehran_2002-07-29_2008,1,Tehran,2002-07-29,2008
Shahi_2002-07-29_2008,1,Shahi,2002-07-29,2008
Kot_2002-07-29_2008,1,Kot,2002-07-29,2008
Edinburgh_2002-07-29_2008,1,Edinburgh,2002-07-29,2008
London_2002-07-29_2008,1,London,2002-07-29,2008
India_2002-07-29_2008,1,India,2002-07-29,2008
Washington_2002-07-29_2008,1,Washington,2002-07-29,2008
Cristina_2002-07-27_2007,1,Cristina,2002-07-27,2007
London_2002-07-27_2007,1,London,2002-07-27,2007
Britain_2002-07-27_2007,1,Britain,2002-07-27,2007
France_2002-07-27_2007,1,France,2002-07-27,2007
Washington_2002-07-24_2003,1,Washington,2002-07-24,2003
Baghdad_2002-07-24_2003,1,Baghdad,2002-07-24,2003
Aviv_2001-12-23_1614,1,Aviv,2001-12-23,1614
Tel_2001-12-23_1614,1,Tel,2001-12-23,1614
equip_2002-07-25_2004,1,equip,2002-07-25,2004
Oklahoma_2001-12-23_1614,1,Oklahoma,2001-12-23,1614
Germany_2002-07-25_2004,1,Germany,2002-07-25,2004
Palestine_2001-12-23_1614,1,Palestine,2001-12-23,1614
Kabul_2002-07-26_2005,1,Kabul,2002-07-26,2005
Munich_2002-07-26_2005,1,Munich,2002-07-26,2005
Dover_2002-07-26_2005,1,Dover,2002-07-26,2005
Dublin_2002-07-26_2005,1,Dublin,2002-07-26,2005
West_2002-07-26_2005,1,West,2002-07-26,2005
Midlands_2002-07-26_2005,1,Midlands,2002-07-26,2005
England_2002-07-26_2005,1,England,2002-07-26,2005
Birmingham_2002-07-26_2005,1,Birmingham,2002-07-26,2005
England_2002-07-27_2006,1,England,2002-07-27,2006
Kabul_2002-07-27_2006,1,Kabul,2002-07-27,2006
Germany_2002-07-27_2006,1,Germany,2002-07-27,2006
New_2002-07-27_2007,1,New,2002-07-27,2007
Statesman_2002-07-27_2007,1,Statesman,2002-07-27,2007
DC_2002-07-29_2008,1,DC,2002-07-29,2008
Turkey_2002-07-29_2008,1,Turkey,2002-07-29,2008
Washington_2002-07-30_2009,1,Washington,2002-07-30,2009
Havana_2002-08-01_2012,1,Havana,2002-08-01,2012
Jerusalem_2002-08-03_2013,1,Jerusalem,2002-08-03,2013
Tali_2002-08-03_2013,1,Tali,2002-08-03,2013
Nashville_2002-08-03_2013,1,Nashville,2002-08-03,2013
Angeles_2001-12-23_1613,1,Angeles,2001-12-23,1613
Los_2001-12-23_1613,1,Los,2001-12-23,1613
New_2002-08-04_2014,1,New,2002-08-04,2014
York_2002-08-04_2014,1,York,2002-08-04,2014
New_2002-08-05_2015,1,New,2002-08-05,2015
York_2002-08-05_2015,1,York,2002-08-05,2015
Philippines_2002-08-05_2015,1,Philippines,2002-08-05,2015
Francisco_2001-12-23_1613,1,Francisco,2001-12-23,1613
city_2002-08-05_2016,1,city,2002-08-05,2016
France_2002-08-05_2016,1,France,2002-08-05,2016
San_2001-12-23_1613,1,San,2001-12-23,1613
Vienna_2002-08-07_2017,1,Vienna,2002-08-07,2017
Iran_2002-08-07_2017,1,Iran,2002-08-07,2017
Fairfax_2001-12-23_1613,1,Fairfax,2001-12-23,1613
Brosnahan_2001-12-23_1613,1,Brosnahan,2001-12-23,1613
Germany_2002-08-08_2018,1,Germany,2002-08-08,2018
Islamabad_2002-08-08_2018,1,Islamabad,2002-08-08,2018
Scotland_2002-08-08_2018,1,Scotland,2002-08-08,2018
Iran_2002-08-03_2013,1,Iran,2002-08-03,2013
States_2002-08-01_2012,1,States,2002-08-01,2012
London_2002-07-30_2009,1,London,2002-07-30,2009
United_2002-08-01_2012,1,United,2002-08-01,2012
Afghanistan_2002-07-30_2009,1,Afghanistan,2002-07-30,2009
London_2001-12-23_1614,1,London,2001-12-23,1614
UK_2002-07-30_2009,1,UK,2002-07-30,2009
York_2001-12-23_1613,1,York,2001-12-23,1613
New_2001-12-23_1613,1,New,2001-12-23,1613
Afghanistan_2001-12-23_1613,1,Afghanistan,2001-12-23,1613
Pakistan_2001-12-23_1613,1,Pakistan,2001-12-23,1613
North_2002-07-31_2010,1,North,2002-07-31,2010
Korea_2002-07-31_2010,1,Korea,2002-07-31,2010
Bushehr_2002-07-31_2010,1,Bushehr,2002-07-31,2010
Qatar_2002-07-31_2010,1,Qatar,2002-07-31,2010
Bahrain_2002-07-31_2010,1,Bahrain,2002-07-31,2010
Kuwait_2002-07-31_2010,1,Kuwait,2002-07-31,2010
Saudi_2002-07-31_2010,1,Saudi,2002-07-31,2010
Arabia_2002-07-31_2010,1,Arabia,2002-07-31,2010
Turkey_2002-07-31_2010,1,Turkey,2002-07-31,2010
Yemen_2001-12-23_1613,1,Yemen,2001-12-23,1613
Baghdad_2002-08-01_2011,1,Baghdad,2002-08-01,2011
Florida_2002-08-01_2011,1,Florida,2002-08-01,2011
California_2001-12-23_1613,1,California,2001-12-23,1613
Washington_2002-08-01_2012,1,Washington,2002-08-01,2012
Iraq_2002-07-24_2003,1,Iraq,2002-07-24,2003
Strip_2002-07-24_2003,1,Strip,2002-07-24,2003
America_2002-07-24_2003,1,America,2002-07-24,2003
UK_2002-07-14_1993,1,UK,2002-07-14,1993
UK_2001-12-23_1614,1,UK,2001-12-23,1614
Norway_2001-12-23_1614,1,Norway,2001-12-23,1614
West_2002-07-14_1993,1,West,2002-07-14,1993
Bank_2002-07-14_1993,1,Bank,2002-07-14,1993
Yemen_2002-07-14_1993,1,Yemen,2002-07-14,1993
Acton_2002-07-14_1993,1,Acton,2002-07-14,1993
Virginia_2002-07-16_1994,1,Virginia,2002-07-16,1994
California_2002-07-16_1994,1,California,2002-07-16,1994
San_2002-07-16_1994,1,San,2002-07-16,1994
Francisco_2002-07-16_1994,1,Francisco,2002-07-16,1994
Nevada_2001-12-23_1614,1,Nevada,2001-12-23,1614
England_2001-12-23_1614,1,England,2001-12-23,1614
Bang_2002-07-16_1995,1,Bang,2002-07-16,1995
Australia_2001-12-23_1614,1,Australia,2001-12-23,1614
Croatia_2001-12-23_1614,1,Croatia,2001-12-23,1614
Turkey_2002-07-16_1995,1,Turkey,2002-07-16,1995
Belgrade_2001-12-23_1614,1,Belgrade,2001-12-23,1614
Kabul_2002-07-16_1996,1,Kabul,2002-07-16,1996
Kenya_2001-12-23_1614,1,Kenya,2001-12-23,1614
Britain_2002-07-16_1996,1,Britain,2002-07-16,1996
London_2002-07-16_1996,1,London,2002-07-16,1996
Japan_2001-12-23_1614,1,Japan,2001-12-23,1614
observer@guardianunlimited.co.uk_2002-07-14_1992,1,observer@guardianunlimited.co.uk,2002-07-14,1992
Bosnia_2002-07-16_1996,1,Bosnia,2002-07-16,1996
Iran_2002-07-14_1992,1,Iran,2002-07-14,1992
Damascus_2002-07-08_1990,1,Damascus,2002-07-08,1990
Soviet_2002-07-08_1990,1,Soviet,2002-07-08,1990
Union_2002-07-08_1990,1,Union,2002-07-08,1990
Afghanistan_2002-07-08_1990,1,Afghanistan,2002-07-08,1990
Nablus_2001-12-23_1614,1,Nablus,2001-12-23,1614
Samurai_2001-12-23_1614,1,Samurai,2001-12-23,1614
Bank_2001-12-23_1614,1,Bank,2001-12-23,1614
Semitic_2002-07-08_1990,1,Semitic,2002-07-08,1990
West_2001-12-23_1614,1,West,2001-12-23,1614
tarpaulin_2002-07-09_1991,1,tarpaulin,2002-07-09,1991
Tokyo_2002-07-09_1991,1,Tokyo,2002-07-09,1991
Britain_2002-07-09_1991,1,Britain,2002-07-09,1991
Pakistan_2002-07-09_1991,1,Pakistan,2002-07-09,1991
Iran_2002-07-09_1991,1,Iran,2002-07-09,1991
Kabul_2002-07-14_1992,1,Kabul,2002-07-14,1992
New_2002-07-14_1992,1,New,2002-07-14,1992
Khaldan_2002-07-14_1992,1,Khaldan,2002-07-14,1992
America_2002-07-14_1992,1,America,2002-07-14,1992
Delaware_2002-07-14_1992,1,Delaware,2002-07-14,1992
Florida_2001-12-23_1614,1,Florida,2001-12-23,1614
Medina_2002-07-14_1992,1,Medina,2002-07-14,1992
England_2002-07-16_1996,1,England,2002-07-16,1996
islamic_2002-07-16_1996,1,islamic,2002-07-16,1996
Kosovo_2001-12-23_1614,1,Kosovo,2001-12-23,1614
Georgia_2002-07-18_1998,1,Georgia,2002-07-18,1998
Kingdom_2002-07-20_1999,1,Kingdom,2002-07-20,1999
Hampshire_2002-07-20_2000,1,Hampshire,2002-07-20,2000
Paris_2002-07-20_2000,1,Paris,2002-07-20,2000
Pakistan_2002-07-20_2000,1,Pakistan,2002-07-20,2000
Taheri_2002-07-20_2000,1,Taheri,2002-07-20,2000
York_2002-07-20_2000,1,York,2002-07-20,2000
Chicago_2002-07-20_2000,1,Chicago,2002-07-20,2000
North_2002-07-20_2000,1,North,2002-07-20,2000
Korea_2002-07-20_2000,1,Korea,2002-07-20,2000
Iran_2002-07-20_2000,1,Iran,2002-07-20,2000
York_2001-12-23_1614,1,York,2001-12-23,1614
Britain_2002-07-21_2001,1,Britain,2002-07-21,2001
United_2002-07-21_2001,1,United,2002-07-21,2001
States_2002-07-21_2001,1,States,2002-07-21,2001
New_2001-12-23_1614,1,New,2001-12-23,1614
London_2002-07-21_2001,1,London,2002-07-21,2001
UK_2002-07-21_2001,1,UK,2002-07-21,2001
equip_2002-07-21_2001,1,equip,2002-07-21,2001
Kabul_2002-07-21_2001,1,Kabul,2002-07-21,2001
Kabul_2002-07-22_2002,1,Kabul,2002-07-22,2002
China_2001-12-23_1614,1,China,2001-12-23,1614
United_2002-07-20_1999,1,United,2002-07-20,1999
America_2002-07-16_1997,1,America,2002-07-16,1997
India_2002-07-16_1996,1,India,2002-07-16,1996
Pennsylvania_2002-07-16_1997,1,Pennsylvania,2002-07-16,1997
Kandahar_2002-07-16_1996,1,Kandahar,2002-07-16,1996
Shah_2002-07-16_1996,1,Shah,2002-07-16,1996
Delhi_2002-07-16_1996,1,Delhi,2002-07-16,1996
February_2002-07-16_1996,1,February,2002-07-16,1996
Islamabad_2002-07-16_1996,1,Islamabad,2002-07-16,1996
West_2002-07-16_1997,1,West,2002-07-16,1997
Bank_2002-07-16_1997,1,Bank,2002-07-16,1997
North_2002-07-16_1997,1,North,2002-07-16,1997
Yorkshire_2002-07-16_1997,1,Yorkshire,2002-07-16,1997
Afghanistan_2002-07-16_1997,1,Afghanistan,2002-07-16,1997
Tanzania_2001-12-23_1614,1,Tanzania,2001-12-23,1614
San_2002-07-16_1997,1,San,2002-07-16,1997
Francisco_2002-07-16_1997,1,Francisco,2002-07-16,1997
Fairfax_2002-07-16_1997,1,Fairfax,2002-07-16,1997
France_2002-07-16_1997,1,France,2002-07-16,1997
Washington_2002-07-16_1997,1,Washington,2002-07-16,1997
Saudi_2002-07-16_1997,1,Saudi,2002-07-16,1997
Arabia_2002-07-16_1997,1,Arabia,2002-07-16,1997
Turkey_2002-07-16_1997,1,Turkey,2002-07-16,1997
Kuwait_2002-07-16_1997,1,Kuwait,2002-07-16,1997
Gallitzin_2002-07-16_1997,1,Gallitzin,2002-07-16,1997
Washington_2001-12-20_1597,1,Washington,2001-12-20,1597
gatehouse_2002-09-11_2076,1,gatehouse,2002-09-11,2076
Florida_2001-11-28_1460,1,Florida,2001-11-28,1460
Antonia_2002-11-07_2148,1,Antonia,2002-11-07,2148
America_2002-11-06_2147,1,America,2002-11-06,2147
Spain_2001-12-14_1574,1,Spain,2001-12-14,1574
Islamabad_2002-11-06_2147,1,Islamabad,2002-11-06,2147
London_2002-11-06_2147,1,London,2002-11-06,2147
United_2002-11-06_2147,1,United,2002-11-06,2147
States_2002-11-06_2147,1,States,2002-11-06,2147
U.S._2002-11-07_2148,1,U.S.,2002-11-07,2148
Tangshan_2002-11-07_2148,1,Tangshan,2002-11-07,2148
Rome_2002-11-07_2148,1,Rome,2002-11-07,2148
Sister_2002-11-07_2148,1,Sister,2002-11-07,2148
Switzerland_2002-11-07_2148,1,Switzerland,2002-11-07,2148
United_2002-10-30_2142,1,United,2002-10-30,2142
West_2002-11-07_2148,1,West,2002-11-07,2148
Hofmann_2002-11-07_2148,1,Hofmann,2002-11-07,2148
Tbilisi_2002-11-08_2149,1,Tbilisi,2002-11-08,2149
Italy_2001-12-14_1574,1,Italy,2001-12-14,1574
Afghanistan_2002-11-08_2149,1,Afghanistan,2002-11-08,2149
Russia_2002-11-08_2149,1,Russia,2002-11-08,2149
France_2001-12-14_1574,1,France,2001-12-14,1574
Germany_2001-12-14_1574,1,Germany,2001-12-14,1574
New_2002-11-08_2150,1,New,2002-11-08,2150
York_2002-11-08_2150,1,York,2002-11-08,2150
Washington_2002-11-06_2147,1,Washington,2002-11-06,2147
Turkey_2001-12-14_1574,1,Turkey,2001-12-14,1574
UK_2002-11-04_2146,1,UK,2002-11-04,2146
London_2002-11-04_2146,1,London,2002-11-04,2146
Kunduz_2002-10-30_2142,1,Kunduz,2002-10-30,2142
Paktia_2002-10-30_2142,1,Paktia,2002-10-30,2142
Albania_2002-10-31_2143,1,Albania,2002-10-31,2143
Afghanistan_2002-10-31_2143,1,Afghanistan,2002-10-31,2143
Britain_2002-10-31_2143,1,Britain,2002-10-31,2143
Alabama_2002-10-31_2143,1,Alabama,2002-10-31,2143
UK_2002-10-31_2143,1,UK,2002-10-31,2143
Nuremberg_2002-11-01_2144,1,Nuremberg,2002-11-01,2144
States_2001-12-14_1574,1,States,2001-12-14,1574
London_2002-11-01_2144,1,London,2002-11-01,2144
Ahmadis_2002-11-01_2144,1,Ahmadis,2002-11-01,2144
Afghanistan_2002-11-01_2144,1,Afghanistan,2002-11-01,2144
UK_2002-11-01_2144,1,UK,2002-11-01,2144
United_2001-12-14_1574,1,United,2001-12-14,1574
West_2002-11-01_2144,1,West,2002-11-01,2144
Midlands_2002-11-01_2144,1,Midlands,2002-11-01,2144
Jordan_2001-12-14_1574,1,Jordan,2001-12-14,1574
Kabul_2002-11-01_2145,1,Kabul,2002-11-01,2145
Wardak_2002-11-01_2145,1,Wardak,2002-11-01,2145
Kandahar_2002-11-01_2145,1,Kandahar,2002-11-01,2145
Britain_2002-11-04_2146,1,Britain,2002-11-04,2146
Mazar_2002-11-08_2150,1,Mazar,2002-11-08,2150
Germany_2002-11-08_2150,1,Germany,2002-11-08,2150
Netherlands_2002-11-08_2150,1,Netherlands,2002-11-08,2150
Gaza_2002-11-14_2153,1,Gaza,2002-11-14,2153
Baghdad_2002-11-14_2153,1,Baghdad,2002-11-14,2153
London_2002-11-14_2153,1,London,2002-11-14,2153
Macedonia_2002-11-15_2154,1,Macedonia,2002-11-15,2154
Brussels_2002-11-15_2154,1,Brussels,2002-11-15,2154
China_2002-11-15_2154,1,China,2002-11-15,2154
Beijing_2002-11-15_2154,1,Beijing,2002-11-15,2154
Russia_2002-11-15_2154,1,Russia,2002-11-15,2154
Iraq_2002-11-15_2154,1,Iraq,2002-11-15,2154
Kosovo_2002-11-15_2154,1,Kosovo,2002-11-15,2154
Tebbit_2001-12-14_1573,1,Tebbit,2001-12-14,1573
Germany_2002-11-15_2154,1,Germany,2002-11-15,2154
Kandahar_2001-12-14_1573,1,Kandahar,2001-12-14,1573
UK_2002-11-17_2155,1,UK,2002-11-17,2155
America_2002-11-17_2155,1,America,2002-11-17,2155
Luton_2002-11-17_2155,1,Luton,2002-11-17,2155
Peshawar_2002-11-17_2155,1,Peshawar,2002-11-17,2155
Vietnam_2002-11-17_2155,1,Vietnam,2002-11-17,2155
New_2002-11-17_2155,1,New,2002-11-17,2155
York_2002-11-17_2155,1,York,2002-11-17,2155
LA_2002-11-17_2155,1,LA,2002-11-17,2155
Rome_2002-11-17_2155,1,Rome,2002-11-17,2155
Israel_2002-11-14_2153,1,Israel,2002-11-14,2153
Bank_2002-11-14_2153,1,Bank,2002-11-14,2153
Gideon_2002-11-08_2150,1,Gideon,2002-11-08,2150
West_2002-11-14_2153,1,West,2002-11-14,2153
Burrows_2002-11-08_2150,1,Burrows,2002-11-08,2150
Boom_2002-11-13_2152,1,Boom,2002-11-13,2152
Hazara_2002-11-13_2152,1,Hazara,2002-11-13,2152
Fahina_2002-11-13_2152,1,Fahina,2002-11-13,2152
Shamali_2002-11-13_2152,1,Shamali,2002-11-13,2152
England_2002-11-13_2152,1,England,2002-11-13,2152
Kosovo_2002-11-13_2152,1,Kosovo,2002-11-13,2152
Japan_2002-11-13_2152,1,Japan,2002-11-13,2152
Baghdad_2002-11-13_2152,1,Baghdad,2002-11-13,2152
London_2002-11-13_2152,1,London,2002-11-13,2152
Kuwait_2002-11-14_2153,1,Kuwait,2002-11-14,2153
Yemen_2002-11-14_2153,1,Yemen,2002-11-14,2153
Tunisia_2002-11-14_2153,1,Tunisia,2002-11-14,2153
Britain_2002-11-14_2153,1,Britain,2002-11-14,2153
Australia_2002-11-14_2153,1,Australia,2002-11-14,2153
Canada_2002-11-14_2153,1,Canada,2002-11-14,2153
France_2002-11-14_2153,1,France,2002-11-14,2153
Germany_2002-11-14_2153,1,Germany,2002-11-14,2153
Belgium_2001-12-14_1574,1,Belgium,2001-12-14,1574
North_2002-11-14_2153,1,North,2002-11-14,2153
Korea_2002-11-14_2153,1,Korea,2002-11-14,2153
States_2002-10-30_2142,1,States,2002-10-30,2142
Kabul_2002-10-30_2142,1,Kabul,2002-10-30,2142
Brussels_2001-12-20_1596,1,Brussels,2001-12-20,1596
Pakistan_2002-10-14_2132,1,Pakistan,2002-10-14,2132
Philippines_2002-10-14_2130,1,Philippines,2002-10-14,2130
Malaysia_2002-10-14_2130,1,Malaysia,2002-10-14,2130
Karachi_2002-10-14_2130,1,Karachi,2002-10-14,2130
Qaida_2002-10-14_2130,1,Qaida,2002-10-14,2130
Algeria_2002-10-14_2130,1,Algeria,2002-10-14,2130
Egypt_2002-10-14_2130,1,Egypt,2002-10-14,2130
Saudi_2002-10-14_2130,1,Saudi,2002-10-14,2130
Arabia_2002-10-14_2130,1,Arabia,2002-10-14,2130
Baghdad_2002-10-14_2130,1,Baghdad,2002-10-14,2130
Israel_2002-10-14_2130,1,Israel,2002-10-14,2130
Washington_2002-10-14_2132,1,Washington,2002-10-14,2132
Zagreb_2002-10-29_2141,1,Zagreb,2002-10-29,2141
America_2002-10-14_2132,1,America,2002-10-14,2132
Britain_2002-10-14_2132,1,Britain,2002-10-14,2132
Vietnam_2002-10-14_2132,1,Vietnam,2002-10-14,2132
Beirut_2001-12-14_1575,1,Beirut,2001-12-14,1575
Afghanistan_2002-10-14_2132,1,Afghanistan,2002-10-14,2132
b*****ds_2002-10-14_2132,1,b*****ds,2002-10-14,2132
Mogadishu_2002-10-14_2132,1,Mogadishu,2002-10-14,2132
Iraq_2002-10-14_2132,1,Iraq,2002-10-14,2132
Gulf_2002-10-14_2132,1,Gulf,2002-10-14,2132
Kabul_2002-10-14_2132,1,Kabul,2002-10-14,2132
Sellafield_2001-12-14_1575,1,Sellafield,2001-12-14,1575
UK_2001-12-14_1575,1,UK,2001-12-14,1575
Jakarta_2002-10-14_2130,1,Jakarta,2002-10-14,2130
Russia_2001-12-14_1575,1,Russia,2001-12-14,1575
Arabia_2002-10-11_2125,1,Arabia,2002-10-11,2125
Islamabad_2001-12-15_1576,1,Islamabad,2001-12-15,1576
Afghanistan_2002-10-11_2126,1,Afghanistan,2002-10-11,2126
Azam_2002-10-11_2126,1,Azam,2002-10-11,2126
London_2002-10-12_2127,1,London,2002-10-12,2127
pagan_2002-10-12_2127,1,pagan,2002-10-12,2127
Pakistan_2002-10-12_2128,1,Pakistan,2002-10-12,2128
Afghanistan_2002-10-12_2128,1,Afghanistan,2002-10-12,2128
Pennsylvania_2002-10-12_2128,1,Pennsylvania,2002-10-12,2128
Venice_2002-10-12_2128,1,Venice,2002-10-12,2128
Florida_2002-10-12_2128,1,Florida,2002-10-12,2128
America_2002-10-12_2129,1,America,2002-10-12,2129
Delhi_2001-12-15_1576,1,Delhi,2001-12-15,1576
Kosovo_2001-12-14_1575,1,Kosovo,2001-12-14,1575
Peshawar_2002-10-12_2129,1,Peshawar,2002-10-12,2129
Baluchistan_2002-10-12_2129,1,Baluchistan,2002-10-12,2129
Islamabad_2002-10-12_2129,1,Islamabad,2002-10-12,2129
Washington_2002-10-12_2129,1,Washington,2002-10-12,2129
London_2002-10-12_2129,1,London,2002-10-12,2129
Bali_2002-10-14_2130,1,Bali,2002-10-14,2130
India_2001-12-14_1575,1,India,2001-12-14,1575
America_2002-10-17_2133,1,America,2002-10-17,2133
Pakistan_2002-10-17_2133,1,Pakistan,2002-10-17,2133
Tanzania_2002-10-17_2133,1,Tanzania,2002-10-17,2133
States_2002-10-28_2137,1,States,2002-10-28,2137
America_2002-10-28_2138,1,America,2002-10-28,2138
United_2002-10-28_2138,1,United,2002-10-28,2138
Kingdom_2002-10-28_2138,1,Kingdom,2002-10-28,2138
Malaysia_2002-10-28_2138,1,Malaysia,2002-10-28,2138
Indonesia_2002-10-28_2138,1,Indonesia,2002-10-28,2138
Zamboanga_2002-10-28_2138,1,Zamboanga,2002-10-28,2138
Lebanon_2002-10-28_2138,1,Lebanon,2002-10-28,2138
UK_2002-10-28_2138,1,UK,2002-10-28,2138
Britain_2002-10-28_2138,1,Britain,2002-10-28,2138
Saudi_2002-10-28_2138,1,Saudi,2002-10-28,2138
Arabia_2002-10-28_2138,1,Arabia,2002-10-28,2138
London_2002-10-28_2138,1,London,2002-10-28,2138
Afghanistan_2002-10-28_2139,1,Afghanistan,2002-10-28,2139
Francois_2002-10-28_2139,1,Francois,2002-10-28,2139
London_2002-10-28_2139,1,London,2002-10-28,2139
Afghanistan_2002-10-29_2140,1,Afghanistan,2002-10-29,2140
Kandahar_2002-10-29_2140,1,Kandahar,2002-10-29,2140
Birmingham_2002-10-29_2140,1,Birmingham,2002-10-29,2140
Kabul_2002-10-29_2141,1,Kabul,2002-10-29,2141
Arizona_2002-10-29_2141,1,Arizona,2002-10-29,2141
Netherlands_2002-10-29_2141,1,Netherlands,2002-10-29,2141
Uzbekistan_2001-12-14_1575,1,Uzbekistan,2001-12-14,1575
United_2002-10-28_2137,1,United,2002-10-28,2137
Aminatta_2002-10-17_2133,1,Aminatta,2002-10-17,2133
Afghanistan_2002-10-28_2137,1,Afghanistan,2002-10-28,2137
Forna_2002-10-17_2133,1,Forna,2002-10-17,2133
Britain_2002-10-19_2134,1,Britain,2002-10-19,2134
Birmingham_2002-10-19_2134,1,Birmingham,2002-10-19,2134
Iraq_2002-10-19_2134,1,Iraq,2002-10-19,2134
Cairo_2001-12-14_1575,1,Cairo,2001-12-14,1575
Afghanistan_2002-10-19_2134,1,Afghanistan,2002-10-19,2134
Northern_2002-10-24_2135,1,Northern,2002-10-24,2135
Ireland_2002-10-24_2135,1,Ireland,2002-10-24,2135
Virginia_2002-10-24_2135,1,Virginia,2002-10-24,2135
Vietnam_2002-10-24_2135,1,Vietnam,2002-10-24,2135
Britain_2002-10-24_2135,1,Britain,2002-10-24,2135
MOSCOW_2002-10-24_2135,1,MOSCOW,2002-10-24,2135
Moscow_2002-10-24_2135,1,Moscow,2002-10-24,2135
